Date,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24hr),% 1h,% 24h,% 7d
/historical/20230312/,Ethereum,ETH,"$194,610,296,521.50","$1,590.29","122,373,866","$11,480,965,121.79",0.74%,7.26%,1.65%
/historical/20230312/,Tether,USDT,"$72,632,240,658.18",$1.0071,"72,116,708,665","$48,442,153,749.57",-0.14%,-0.05%,0.70%
/historical/20230312/,BNB,BNB,"$45,737,678,819.62",$289.68,"157,892,653","$483,074,620.42",1.04%,4.21%,0.34%
/historical/20230312/,USD Coin,USDC,"$40,315,868,122.03",$0.9921,"40,638,162,374","$9,955,867,536.82",0.17%,2.12%,-0.79%
/historical/20230312/,XRP,XRP,"$19,020,903,151.51",$0.3733,"50,950,912,949","$1,102,164,948.07",0.92%,1.77%,1.67%
/historical/20230312/,Cardano,ADA,"$11,502,814,323.24",$0.3315,"34,695,167,231","$375,802,347.64",1.41%,7.88%,-1.65%
/historical/20230312/,Polygon,MATIC,"$10,105,499,451.28",$1.1570,"8,734,317,475","$705,749,746.15",2.67%,8.71%,1.72%
/historical/20230312/,Dogecoin,DOGE,"$9,419,770,532.21",$0.071,"132,670,764,300","$375,272,677.55",0.46%,6.62%,-5.07%
/historical/20230312/,Binance USD,BUSD,"$8,404,929,411.42",$1.0035,"8,375,923,988","$5,998,975,403.71",-0.17%,0.29%,0.33%
/historical/20230319/,Bitcoin,BTC,"$543,037,803,329.78","$28,038.67","19,367,456","$37,769,448,858.69",-0.59%,3.98%,26.51%
/historical/20230319/,Ethereum,ETH,"$214,867,193,142.62","$1,785.58","120,334,908","$9,170,565,472.22",-1.41%,1.36%,12.28%
/historical/20230319/,Tether,USDT,"$82,335,299,514.00",$1.0030,"82,088,431,876","$44,405,090,364.52",0.02%,0.07%,-0.41%
/historical/20230319/,BNB,BNB,"$52,521,837,603.03",$336.98,"155,861,219","$705,888,291.72",-0.69%,1.65%,16.33%
/historical/20230319/,USD Coin,USDC,"$30,228,148,676.05",$0.9998,"30,232,837,502","$4,030,817,576.37",<0.01%,0.03%,0.78%
/historical/20230319/,XRP,XRP,"$20,137,168,434.09",$0.3885,"51,837,820,505","$1,189,636,322.62",-1.20%,3.75%,4.06%
/historical/20230319/,Cardano,ADA,"$12,052,777,429.80",$0.346,"34,833,643,626","$269,005,859.46",-0.95%,2.46%,4.36%
/historical/20230319/,Polygon,MATIC,"$10,812,234,016.12",$1.1690,"9,249,469,069","$435,055,212.43",-0.72%,-0.23%,1.03%
/historical/20230319/,Dogecoin,DOGE,"$10,418,543,821.66",$0.07481,"139,261,436,384","$338,882,489.04",-0.88%,2.41%,5.37%
/historical/20230319/,Solana,SOL,"$8,649,436,639.18",$21.90,"394,890,078","$475,166,076.83",-0.87%,3.34%,7.84%
/historical/20230326/,Bitcoin,BTC,"$542,178,945,116.21","$27,994.33","19,367,456","$13,878,363,191.96",-0.28%,1.82%,-0.16%
/historical/20230326/,Ethereum,ETH,"$213,675,897,791.88","$1,775.68","120,334,908","$6,990,313,307.25",-0.11%,1.83%,-0.55%
/historical/20230326/,Tether,USDT,"$82,161,752,552.32",$1.0009,"82,088,431,876","$21,431,041,961.94",0.02%,<0.01%,-0.21%
/historical/20230326/,BNB,BNB,"$51,260,868,227.97",$328.89,"155,861,174","$363,216,135.79",-0.02%,1.93%,-2.40%
/historical/20230326/,USD Coin,USDC,"$30,229,350,410.92",$0.9999,"30,232,837,502","$3,302,521,189.33",<0.01%,0.01%,<0.01%
/historical/20230326/,XRP,XRP,"$23,265,701,804.04",$0.4488,"51,837,820,505","$1,090,501,587.75",-0.43%,0.92%,15.54%
/historical/20230326/,Cardano,ADA,"$12,409,426,721.16",$0.3562,"34,833,924,415","$219,918,828.26",-0.15%,1.21%,2.96%
/historical/20230326/,Dogecoin,DOGE,"$10,363,458,464.30",$0.07442,"139,261,436,384","$228,916,506.37",-0.11%,0.50%,-0.53%
/historical/20230326/,Polygon,MATIC,"$10,226,198,412.17",$1.1056,"9,249,469,069","$274,232,223.71",-0.32%,2.45%,-5.42%
/historical/20230326/,Solana,SOL,"$8,283,024,187.84",$20.98,"394,890,078","$226,663,968.00",-0.30%,2.59%,-4.24%
/historical/20230402/,Bitcoin,BTC,"$545,245,950,698.04","$28,199.31","19,335,437","$12,284,641,999.34",0.35%,-0.93%,0.73%
/historical/20230402/,Ethereum,ETH,"$216,307,003,100.75","$1,795.71","120,457,776","$6,199,721,188.44",0.17%,-1.41%,1.13%
/historical/20230402/,Tether,USDT,"$79,712,741,574.78",$1.0002,"79,693,860,816","$21,255,417,928.78",-0.01%,-0.02%,-0.07%
/historical/20230402/,BNB,BNB,"$49,565,588,033.19",$313.93,"157,888,088","$442,429,678.83",0.29%,-0.33%,-4.55%
/historical/20230402/,USD Coin,USDC,"$32,531,061,019.39",$0.9997,"32,539,442,704","$2,930,085,933.08",-0.01%,-0.02%,-0.01%
/historical/20230402/,XRP,XRP,"$26,803,620,002.77",$0.519,"51,649,390,115","$1,488,648,839.35",-0.37%,1.76%,15.63%
/historical/20230402/,Cardano,ADA,"$13,263,150,756.35",$0.3818,"34,742,758,663","$300,032,589.96",-0.11%,-2.91%,7.16%
/historical/20230402/,Dogecoin,DOGE,"$10,975,862,482.76",$0.07909,"138,778,286,384","$929,778,146.23",0.49%,-3.38%,6.28%
/historical/20230402/,Polygon,MATIC,"$9,956,789,008.66",$1.0965,"9,080,469,069","$212,264,952.91",-0.15%,-1.41%,-0.82%
/historical/20230402/,Solana,SOL,"$7,920,489,152.32",$20.54,"385,669,689","$229,561,590.55",<0.01%,-2.62%,-2.09%
/historical/20230409/,Bitcoin,BTC,"$548,015,190,714.46","$28,333.05","19,341,906","$12,175,322,950.95",-0.17%,1.38%,0.47%
/historical/20230409/,Ethereum,ETH,"$223,977,715,590.51","$1,859.39","120,457,776","$6,361,497,714.76",-0.39%,0.53%,3.55%
/historical/20230409/,Tether,USDT,"$80,247,267,378.84",$1.0005,"80,210,538,011","$19,753,710,645.84",0.00%,<0.01%,0.02%
/historical/20230409/,BNB,BNB,"$49,398,327,195.37",$312.87,"157,886,570","$465,627,007.13",-0.13%,0.72%,-0.34%
/historical/20230409/,USD Coin,USDC,"$32,592,157,074.22",$0.9997,"32,600,464,084","$2,572,735,225.66",0.00%,-0.01%,<0.01%
/historical/20230409/,XRP,XRP,"$26,145,783,968.96",$0.5058,"51,688,470,797","$550,582,812.85",-0.30%,0.02%,-2.53%
/historical/20230409/,Cardano,ADA,"$13,548,103,031.14",$0.3897,"34,766,128,692","$198,718,326.51",-0.42%,1.05%,2.08%
/historical/20230409/,Dogecoin,DOGE,"$11,566,660,083.61",$0.08329,"138,872,636,384","$454,428,407.30",-0.34%,2.32%,5.31%
/historical/20230409/,Polygon,MATIC,"$10,098,527,207.32",$1.1019,"9,164,469,069","$180,663,392.78",-0.48%,-0.05%,0.49%
/historical/20230409/,Solana,SOL,"$7,877,620,348.03",$20.30,"388,070,334","$152,580,904.57",-0.37%,1.31%,-1.16%
/historical/20230416/,Bitcoin,BTC,"$586,546,802,552.22","$30,315.36","19,348,175","$12,854,816,416.50",-0.11%,-0.01%,7.00%
/historical/20230416/,Ethereum,ETH,"$253,800,479,048.37","$2,120.01","119,716,878","$7,898,126,855.88",-0.35%,1.32%,14.02%
/historical/20230416/,Tether,USDT,"$80,965,191,181.81",$1.0005,"80,921,811,952","$24,405,645,674.87",0.00%,-0.02%,<0.01%
/historical/20230416/,BNB,BNB,"$54,275,690,979.85",$348.22,"155,865,687","$936,315,454.05",-0.46%,4.44%,11.30%
/historical/20230416/,USD Coin,USDC,"$31,822,883,102.72",$0.9997,"31,832,284,561","$3,945,942,526.68",-0.01%,-0.02%,0.00%
/historical/20230416/,XRP,XRP,"$26,982,441,053.72",$0.5214,"51,750,810,378","$631,212,312.68",-0.18%,0.18%,3.08%
/historical/20230416/,Cardano,ADA,"$15,710,899,753.13",$0.4518,"34,777,461,397","$378,398,337.34",-0.33%,-0.34%,15.93%
/historical/20230416/,Dogecoin,DOGE,"$12,572,717,971.81",$0.09047,"138,967,646,384","$594,760,862.38",-0.75%,1.68%,8.62%
/historical/20230416/,Polygon,MATIC,"$10,914,575,665.59",$1.1839,"9,219,469,069","$267,047,390.10",-0.34%,0.94%,7.44%
/historical/20230416/,Solana,SOL,"$9,950,761,125.91",$25.36,"392,350,361","$466,841,333.01",-0.36%,5.33%,24.94%
/historical/20230423/,Bitcoin,BTC,"$534,020,212,996.70","$27,591.38","19,354,600","$12,785,446,832.04",-0.01%,-0.81%,-8.99%
/historical/20230423/,Ethereum,ETH,"$224,214,876,354.29","$1,862.06","120,412,140","$6,607,451,861.62",-0.02%,-0.65%,-12.17%
/historical/20230423/,Tether,USDT,"$81,443,741,281.10",$1.0000,"81,441,868,888","$19,881,820,238.10",<0.01%,-0.02%,-0.05%
/historical/20230423/,BNB,BNB,"$51,531,648,822.63",$330.62,"155,864,222","$639,990,071.79",0.07%,-0.41%,-5.05%
/historical/20230423/,USD Coin,USDC,"$30,803,812,540.40",$0.9999,"30,807,077,047","$3,475,533,156.84",-0.01%,-0.02%,0.02%
/historical/20230423/,XRP,XRP,"$24,064,973,700.94",$0.465,"51,750,810,378","$745,785,219.16",0.41%,-1.62%,-10.81%
/historical/20230423/,Cardano,ADA,"$13,534,508,992.01",$0.389,"34,793,046,778","$238,675,240.24",0.37%,-1.81%,-13.89%
/historical/20230423/,Dogecoin,DOGE,"$10,960,839,718.57",$0.07882,"139,062,176,384","$365,182,427.81",0.20%,-1.93%,-12.88%
/historical/20230423/,Polygon,MATIC,"$9,253,357,893.37",$1.0037,"9,219,469,069","$396,078,444.40",0.25%,-2.11%,-15.22%
/historical/20230423/,Solana,SOL,"$8,436,749,410.76",$21.48,"392,769,799","$314,447,869.30",-0.08%,-1.54%,-15.31%
/historical/20230430/,Bitcoin,BTC,"$566,661,285,145.36","$29,268.81","19,360,587","$14,652,199,272.27",-0.41%,0.07%,6.08%
/historical/20230430/,Ethereum,ETH,"$225,975,170,377.91","$1,876.92","120,396,527","$6,539,641,957.29",-0.86%,-1.68%,0.80%
/historical/20230430/,Tether,USDT,"$81,743,942,509.33",$1.0004,"81,708,117,569","$21,489,188,232.24",0.00%,-0.02%,0.04%
/historical/20230430/,BNB,BNB,"$52,626,345,936.38",$337.65,"155,862,703","$865,228,955.85",<0.01%,4.82%,2.13%
/historical/20230430/,USD Coin,USDC,"$30,510,160,911.78",$0.9999,"30,510,277,653","$3,328,615,964.11",<0.01%,<0.01%,0.01%
/historical/20230430/,XRP,XRP,"$24,443,538,173.71",$0.4723,"51,750,810,378","$556,459,700.16",-0.22%,-1.27%,1.57%
/historical/20230430/,Cardano,ADA,"$13,832,293,738.70",$0.3974,"34,811,041,371","$227,002,470.21",-0.47%,-1.35%,2.15%
/historical/20230430/,Dogecoin,DOGE,"$11,100,461,915.79",$0.07977,"139,157,016,384","$264,245,527.02",-0.29%,-2.28%,1.20%
/historical/20230430/,Polygon,MATIC,"$9,102,226,857.82",$0.9841,"9,249,469,069","$354,171,919.79",-0.33%,-1.90%,-1.95%
/historical/20230430/,Solana,SOL,"$8,978,360,112.34",$22.83,"393,235,582","$368,042,267.16",-1.34%,-1.51%,6.29%
/historical/20230507/,Bitcoin,BTC,"$551,083,296,208.80","$28,454.98","19,366,850","$11,301,355,486.45",-1.21%,-1.56%,-2.78%
/historical/20230507/,Ethereum,ETH,"$225,414,591,269.89","$1,873.08","120,344,575","$6,883,942,236.42",-2.01%,-1.43%,-0.21%
/historical/20230507/,Tether,USDT,"$82,209,951,575.01",$1.0015,"82,083,431,881","$18,725,657,881.31",0.03%,-0.03%,0.11%
/historical/20230507/,BNB,BNB,"$50,126,733,781.05",$321.61,"155,861,351","$437,921,017.91",-0.51%,-0.36%,-4.75%
/historical/20230507/,USD Coin,USDC,"$30,400,289,561.96",$1.0001,"30,395,871,042","$2,509,528,526.73",0.02%,<0.01%,0.01%
/historical/20230507/,XRP,XRP,"$23,345,911,524.89",$0.4504,"51,837,820,505","$440,082,859.08",-1.06%,-2.00%,-4.65%
/historical/20230507/,Cardano,ADA,"$13,128,013,021.83",$0.3769,"34,830,987,271","$156,582,717.64",-0.52%,-0.85%,-5.15%
/historical/20230507/,Dogecoin,DOGE,"$10,682,087,628.92",$0.07671,"139,252,446,384","$205,466,114.04",-0.56%,-0.37%,-3.83%
/historical/20230507/,Polygon,MATIC,"$8,931,518,969.56",$0.9656,"9,249,469,069","$316,017,023.76",-0.69%,-1.24%,-1.88%
/historical/20230507/,Solana,SOL,"$8,626,083,965.26",$21.84,"394,890,743","$303,626,005.04",-1.67%,-0.59%,-4.33%
/historical/20230514/,Bitcoin,BTC,"$521,742,220,416.76","$26,930.64","19,373,556","$10,014,858,959.48",<0.01%,0.55%,-5.36%
/historical/20230514/,Ethereum,ETH,"$221,375,138,904.32","$1,800.50","122,951,966","$4,711,210,241.24",-0.06%,0.24%,-3.87%
/historical/20230514/,Tether,USDT,"$82,839,704,395.79",$1.0005,"82,797,235,449","$14,874,679,168.29",0.01%,0.00%,-0.10%
/historical/20230514/,BNB,BNB,"$48,649,436,453.50",$312.14,"155,859,795","$404,468,149.14",-0.01%,0.34%,-2.95%
/historical/20230514/,USD Coin,USDC,"$29,976,859,444.81",$1.0001,"29,973,956,936","$2,047,773,213.48",0.01%,<0.01%,0.00%
/historical/20230514/,XRP,XRP,"$22,075,646,338.38",$0.4259,"51,837,820,505","$369,801,280.44",-0.15%,0.23%,-5.44%
/historical/20230514/,Cardano,ADA,"$12,922,019,994.91",$0.3708,"34,852,724,256","$122,914,096.58",0.12%,1.57%,-1.63%
/historical/20230514/,Dogecoin,DOGE,"$10,031,077,803.75",$0.07199,"139,347,436,384","$136,339,325.19",-0.05%,0.29%,-6.16%
/historical/20230514/,Solana,SOL,"$8,286,544,260.32",$20.95,"395,474,970","$184,522,451.27",-0.10%,0.41%,-4.08%
/historical/20230514/,Polygon,MATIC,"$7,952,441,482.38",$0.8598,"9,249,469,069","$285,395,449.21",0.04%,1.22%,-10.96%
/historical/20230521/,Bitcoin,BTC,"$518,489,461,930.79","$26,753.83","19,380,012","$8,647,416,920.95",-0.08%,-1.39%,-0.66%
/historical/20230521/,Ethereum,ETH,"$217,032,947,920.33","$1,804.53","120,271,085","$3,386,768,865.10",-0.09%,-0.88%,0.22%
/historical/20230521/,Tether,USDT,"$82,929,257,908.12",$1.0002,"82,914,078,541","$13,532,622,119.23",-0.01%,-0.02%,-0.03%
/historical/20230521/,BNB,BNB,"$47,771,639,109.13",$306.51,"155,858,375","$302,803,529.81",-0.13%,-1.36%,-1.80%
/historical/20230521/,USD Coin,USDC,"$29,551,205,669.46",$0.9999,"29,554,484,579","$1,777,767,515.90",-0.02%,-0.02%,-0.02%
/historical/20230521/,XRP,XRP,"$23,734,559,208.60",$0.4575,"51,873,152,538","$537,234,088.61",-0.36%,-2.46%,7.44%
/historical/20230521/,Cardano,ADA,"$12,563,402,691.63",$0.3604,"34,863,146,121","$116,595,378.58",-0.15%,-1.64%,-2.80%
/historical/20230521/,Dogecoin,DOGE,"$10,059,684,186.08",$0.07214,"139,442,466,384","$142,232,849.27",-0.16%,-2.07%,0.22%
/historical/20230521/,Polygon,MATIC,"$7,950,488,212.36",$0.8568,"9,279,469,069","$193,636,551.23",-0.25%,-2.32%,-0.35%
/historical/20230521/,Solana,SOL,"$7,764,489,644.98",$19.61,"395,956,766","$210,641,912.82",-0.30%,-3.33%,-6.41%
/historical/20230528/,Bitcoin,BTC,"$544,483,610,242.00","$28,085.65","19,386,543","$14,545,229,578.02",-0.03%,4.53%,4.98%
/historical/20230528/,Ethereum,ETH,"$229,798,912,476.57","$1,910.91","120,256,010","$6,359,610,561.11",0.23%,4.36%,5.90%
/historical/20230528/,Tether,USDT,"$83,141,485,173.53",$1.0002,"83,127,088,775","$21,242,373,191.53",<0.01%,-0.03%,0.00%
/historical/20230528/,BNB,BNB,"$48,981,213,310.01",$314.27,"155,857,091","$405,623,337.15",0.09%,2.17%,2.53%
/historical/20230528/,USD Coin,USDC,"$29,060,571,707.84",$0.9999,"29,060,623,589","$2,614,572,603.29",<0.01%,0.00%,0.01%
/historical/20230528/,XRP,XRP,"$25,102,181,890.80",$0.4829,"51,983,386,003","$570,647,794.62",0.02%,2.25%,5.54%
/historical/20230528/,Cardano,ADA,"$13,358,108,791.67",$0.383,"34,877,620,586","$223,363,707.03",0.12%,4.42%,6.28%
/historical/20230528/,Dogecoin,DOGE,"$10,271,811,086.98",$0.07361,"139,537,566,384","$190,660,984.75",0.11%,1.28%,2.04%
/historical/20230528/,Polygon,MATIC,"$8,740,222,969.48",$0.9419,"9,279,469,069","$271,853,006.70",-0.76%,2.27%,9.93%
/historical/20230528/,Solana,SOL,"$8,243,146,765.86",$20.80,"396,332,237","$291,460,886.48",-0.58%,1.83%,6.06%
/historical/20230604/,Bitcoin,BTC,"$525,920,232,790.70","$27,119.07","19,393,006","$9,360,912,318.14",-0.48%,0.16%,-3.44%
/historical/20230604/,Ethereum,ETH,"$227,308,028,004.55","$1,890.51","120,236,127","$3,747,042,695.61",-0.64%,-0.10%,-1.07%
/historical/20230604/,Tether,USDT,"$83,165,013,521.21",$1.0002,"83,152,494,319","$14,904,403,850.60",-0.01%,0.00%,0.00%
/historical/20230604/,BNB,BNB,"$47,560,448,780.60",$305.16,"155,855,775","$273,449,324.47",-0.42%,-0.51%,-2.90%
/historical/20230604/,USD Coin,USDC,"$28,902,262,332.86",$0.9998,"28,908,146,971","$1,912,106,591.72",-0.01%,-0.01%,-0.02%
/historical/20230604/,XRP,XRP,"$27,860,418,486.43",$0.5359,"51,987,017,573","$943,439,712.03",-1.05%,3.19%,10.98%
/historical/20230604/,Cardano,ADA,"$13,179,267,542.18",$0.3777,"34,894,110,744","$139,910,794.21",-0.83%,0.44%,-1.39%
/historical/20230604/,Dogecoin,DOGE,"$10,119,376,913.16",$0.07247,"139,632,766,384","$135,558,595.39",-0.69%,-0.27%,-1.55%
/historical/20230604/,Solana,SOL,"$8,661,446,017.18",$21.82,"396,968,489","$317,802,167.30",-1.47%,3.14%,4.91%
/historical/20230604/,Polygon,MATIC,"$8,289,867,862.57",$0.8934,"9,279,469,069","$180,971,684.41",-1.01%,-0.68%,-5.15%
/historical/20230611/,Bitcoin,BTC,"$503,230,985,845.04","$25,940.17","19,399,681","$10,732,609,602.85",0.16%,0.34%,-4.35%
/historical/20230611/,Ethereum,ETH,"$210,808,348,254.20","$1,753.42","120,227,282","$4,559,112,980.81",-0.05%,0.06%,-7.25%
/historical/20230611/,Tether,USDT,"$83,387,764,365.55",$1.0003,"83,361,513,300","$17,537,918,491.35",-0.01%,-0.01%,0.02%
/historical/20230611/,BNB,BNB,"$36,694,210,385.52",$235.44,"155,854,561","$376,213,807.86",-0.14%,-1.53%,-22.85%
/historical/20230611/,USD Coin,USDC,"$28,380,686,460.78",$0.9999,"28,382,560,239","$2,395,915,205.70",0.00%,<0.01%,0.01%
/historical/20230611/,XRP,XRP,"$27,096,702,674.57",$0.5212,"51,987,017,573","$828,115,958.33",0.47%,2.56%,-2.74%
/historical/20230611/,Cardano,ADA,"$9,515,862,809.56",$0.2726,"34,903,969,903","$507,820,126.96",-0.06%,-1.29%,-27.82%
/historical/20230611/,Dogecoin,DOGE,"$8,605,500,509.66",$0.06159,"139,728,316,384","$235,910,035.50",0.02%,-0.44%,-15.02%
/historical/20230611/,TRON,TRX,"$6,323,858,325.69",$0.07018,"90,112,917,771","$157,686,551.83",0.24%,0.83%,-13.87%
/historical/20230611/,Solana,SOL,"$6,199,943,622.36",$15.56,"398,485,307","$446,176,847.74",0.15%,-0.62%,-28.69%
/historical/20230618/,Bitcoin,BTC,"$511,079,706,782.86","$26,336.21","19,405,968","$9,565,695,128.64",-0.27%,-0.66%,1.53%
/historical/20230618/,Ethereum,ETH,"$206,832,112,414.08","$1,720.58","120,210,867","$3,820,038,842.16",-0.15%,-0.38%,-1.87%
/historical/20230618/,Tether,USDT,"$83,157,915,195.95",$0.9998,"83,173,876,278","$14,276,388,752.42",-0.01%,0.01%,-0.05%
/historical/20230618/,BNB,BNB,"$38,041,814,289.92",$244.09,"155,853,337","$372,246,651.93",0.37%,-0.21%,3.67%
/historical/20230618/,USD Coin,USDC,"$28,344,923,554.22",$1.0000,"28,344,421,516","$1,927,548,864.42",0.00%,-0.01%,<0.01%
/historical/20230618/,XRP,XRP,"$25,347,462,927.74",$0.4876,"51,987,017,573","$743,984,055.61",0.18%,1.62%,-6.46%
/historical/20230618/,Cardano,ADA,"$9,113,534,848.85",$0.261,"34,922,713,297","$136,453,691.95",0.04%,-2.23%,-4.28%
/historical/20230618/,Dogecoin,DOGE,"$8,692,397,740.73",$0.06217,"139,823,626,384","$243,548,821.06",0.38%,-0.08%,0.94%
/historical/20230618/,TRON,TRX,"$6,313,729,413.61",$0.07012,"90,041,039,992","$147,583,377.04",0.11%,-2.05%,-0.08%
/historical/20230618/,Solana,SOL,"$6,165,531,218.89",$15.44,"399,367,620","$141,612,316.29",0.26%,-1.36%,-0.77%
/historical/20230625/,Bitcoin,BTC,"$592,950,420,929.97","$30,480.26","19,453,587","$12,703,464,114.44",-0.11%,-0.22%,15.74%
/historical/20230625/,Ethereum,ETH,"$228,350,499,455.65","$1,900.51","120,152,466","$6,937,581,708.87",-0.05%,1.30%,10.46%
/historical/20230625/,Tether USDt,USDT,"$83,572,271,591.82",$1.0005,"83,533,427,826","$21,373,038,595.59",0.02%,-0.01%,0.07%
/historical/20230625/,BNB,BNB,"$36,754,477,305.58",$238.89,"153,853,311","$414,941,210.86",-0.11%,0.94%,-2.13%
/historical/20230625/,USD Coin,USDC,"$26,159,473,780.46",$1.0001,"26,155,879,483","$2,847,495,717.72",0.01%,0.02%,0.01%
/historical/20230625/,XRP,XRP,"$25,880,413,865.25",$0.4903,"52,787,284,454","$681,228,509.40",-0.23%,0.61%,0.55%
/historical/20230625/,Cardano,ADA,"$10,239,539,015.59",$0.2923,"35,027,954,407","$225,729,335.42",-0.37%,0.80%,12.02%
/historical/20230625/,Dogecoin,DOGE,"$9,383,005,780.31",$0.06676,"140,539,156,384","$191,028,869.72",-0.31%,0.03%,7.40%
/historical/20230625/,Solana,SOL,"$6,887,826,940.05",$16.97,"405,849,552","$252,839,095.42",-0.40%,1.91%,9.93%
/historical/20230625/,TRON,TRX,"$6,552,160,613.12",$0.0732,"89,505,888,702","$144,466,984.33",-0.24%,1.32%,4.40%
/historical/20230702/,Bitcoin,BTC,"$594,601,955,892.82","$30,620.77","19,418,256","$10,533,418,042.02",-0.12%,0.10%,0.46%
/historical/20230702/,Ethereum,ETH,"$232,916,432,171.50","$1,937.44","120,218,755","$6,343,966,489.66",-0.28%,0.67%,1.94%
/historical/20230702/,Tether USDt,USDT,"$83,348,827,222.40",$1.0001,"83,341,708,027","$20,337,659,643.49",0.00%,0.00%,-0.04%
/historical/20230702/,BNB,BNB,"$38,379,537,599.77",$246.26,"155,850,983","$519,491,310.81",-0.25%,-0.61%,3.08%
/historical/20230702/,USDC,USDC,"$27,397,505,928.90",$1.0001,"27,393,817,520","$2,553,765,961.39",0.00%,<0.01%,0.00%
/historical/20230702/,XRP,XRP,"$25,316,849,467.23",$0.4845,"52,254,289,650","$1,154,671,474.36",-0.03%,2.32%,-1.18%
/historical/20230702/,Cardano,ADA,"$10,207,186,400.62",$0.2921,"34,949,540,148","$193,472,137.59",-0.01%,-0.10%,-0.09%
/historical/20230702/,Dogecoin,DOGE,"$9,526,111,339.95",$0.06804,"140,012,546,384","$374,040,291.37",-0.43%,-0.64%,1.91%
/historical/20230702/,Litecoin,LTC,"$8,296,138,882.11",$113.22,"73,276,252","$1,783,628,931.85",0.68%,5.58%,28.25%
/historical/20230702/,Solana,SOL,"$7,798,827,845.66",$19.45,"400,893,916","$497,231,249.56",-0.11%,4.12%,14.63%
/historical/20230709/,Bitcoin,BTC,"$586,079,772,336.97","$30,171.23","19,425,118","$7,903,327,692.27",-0.05%,-0.40%,-1.47%
/historical/20230709/,Ethereum,ETH,"$223,949,968,247.09","$1,863.01","120,208,690","$4,392,863,806.90",-0.23%,-0.14%,-3.84%
/historical/20230709/,Tether,USDT,"$83,377,690,854.49",$1.0002,"83,360,717,904","$13,296,750,364.25",-0.01%,<0.01%,0.01%
/historical/20230709/,BNB,BNB,"$36,504,451,694.05",$234.23,"155,849,835","$289,327,973.09",-0.14%,-0.87%,-4.88%
/historical/20230709/,USD Coin,USDC,"$27,502,801,104.35",$1.0001,"27,499,720,420","$1,767,586,723.66",0.00%,<0.01%,0.00%
/historical/20230709/,XRP,XRP,"$24,483,751,871.29",$0.4686,"52,254,289,650","$324,938,269.20",-0.14%,-0.44%,-3.29%
/historical/20230709/,Cardano,ADA,"$9,951,076,090.56",$0.2846,"34,966,190,615","$182,219,305.89",-0.25%,-2.08%,-2.56%
/historical/20230709/,Dogecoin,DOGE,"$9,167,900,895.98",$0.06543,"140,107,106,384","$146,485,995.04",-0.26%,-0.50%,-3.83%
/historical/20230709/,Solana,SOL,"$8,592,737,596.61",$21.35,"402,488,913","$405,174,805.99",-0.31%,-2.33%,9.74%
